id_tinggal;id_lahir;prov_tinggal;prov_lahir;Jumlah Migrasi
SULSEL;JATIM;Sulawesi Barat;Jawa Timur;3359
SULSEL;BANTEN;Sulawesi Barat;Banten;NA
SULSEL;BALI;Sulawesi Barat;Bali;5453
SULSEL;NTB;Sulawesi Barat;Nusa Tenggara Barat;1276
SULSEL;NTT;Sulawesi Barat;Nusa Tenggara Timur;3209
SULSEL;KALBAR;Sulawesi Barat;Kalimantan Barat;NA
SULSEL;KALTENG;Sulawesi Barat;Kalimantan Tengah;NA
SULSEL;KALSEL;Sulawesi Barat;Kalimantan Selatan;699
SULSEL;KALTIM;Sulawesi Barat;Kalimantan Timur;1733
SULSEL;KALUT;Sulawesi Barat;Kalimantan Utara;406
SULSEL;SULUT;Sulawesi Barat;Sulawesi Utara;550
SULSEL;SULTENG;Sulawesi Barat;Sulawesi Tengah;5475
SULSEL;SULSEL;Sulawesi Barat;Sulawesi Selatan;57144
SULSEL;SULTENGG;Sulawesi Barat;Sulawesi Tenggara;473
SULSEL;GORONTALO;Sulawesi Barat;Gorontalo;526
SULSEL;SULBARAT;Sulawesi Barat;Sulawesi Barat;552349
SULSEL;MALUKU;Sulawesi Barat;Maluku;195
SULSEL;MALUT;Sulawesi Barat;Maluku Utara;186
SULSEL;PAPBAR;Sulawesi Barat;Papua Barat;NA
SULSEL;PAPUA;Sulawesi Barat;Papua;8
SULTENGG;ACEH;Sulawesi Selatan;Aceh;138
SULTENGG;SUMUT;Sulawesi Selatan;Sumatera Utara;1983
SULTENGG;SUMBAR;Sulawesi Selatan;Sumatera Barat;297
SULTENGG;RIAU;Sulawesi Selatan;Riau;812
SULTENGG;JAMBI;Sulawesi Selatan;Jambi;3124
SULTENGG;SUMSEL;Sulawesi Selatan;Sumatera Selatan;1590
SULTENGG;BENGKULU;Sulawesi Selatan;Bengkulu;NA
SULTENGG;LAMPUNG;Sulawesi Selatan;Lampung;1311
SULTENGG;BABEL;Sulawesi Selatan;Kep  Bangka Belitung;575
SULTENGG;KEPRI;Sulawesi Selatan;Kepulauan Riau;449
SULTENGG;JAKARTA;Sulawesi Selatan;DKI Jakarta;5750
SULTENGG;JABAR;Sulawesi Selatan;Jawa Barat;8358
SULTENGG;JATENG;Sulawesi Selatan;Jawa Tengah;18948
SULTENGG;YOGYA;Sulawesi Selatan;DI Yogyakarta;3976
SULTENGG;JATIM;Sulawesi Selatan;Jawa Timur;23547
SULTENGG;BANTEN;Sulawesi Selatan;Banten;497
SULTENGG;BALI;Sulawesi Selatan;Bali;5130
SULTENGG;NTB;Sulawesi Selatan;Nusa Tenggara Barat;8401
SULTENGG;NTT;Sulawesi Selatan;Nusa Tenggara Timur;18589
SULTENGG;KALBAR;Sulawesi Selatan;Kalimantan Barat;280
SULTENGG;KALTENG;Sulawesi Selatan;Kalimantan Tengah;26
SULTENGG;KALSEL;Sulawesi Selatan;Kalimantan Selatan;1065
SULTENGG;KALTIM;Sulawesi Selatan;Kalimantan Timur;7777
SULTENGG;KALUT;Sulawesi Selatan;Kalimantan Utara;2051
SULTENGG;SULUT;Sulawesi Selatan;Sulawesi Utara;3078
SULTENGG;SULTENG;Sulawesi Selatan;Sulawesi Tengah;9189
SULTENGG;SULSEL;Sulawesi Selatan;Sulawesi Selatan;3973304
SULTENGG;SULTENGG;Sulawesi Selatan;Sulawesi Tenggara;13215
SULTENGG;GORONTALO;Sulawesi Selatan;Gorontalo;1123
SULTENGG;SULBARAT;Sulawesi Selatan;Sulawesi Barat;16667
SULTENGG;MALUKU;Sulawesi Selatan;Maluku;4070
SULTENGG;MALUT;Sulawesi Selatan;Maluku Utara;1879
SULTENGG;PAPBAR;Sulawesi Selatan;Papua Barat;1378
SULTENGG;PAPUA;Sulawesi Selatan;Papua;7087
GORONTALO;ACEH;Sulawesi Tengah;Aceh;154
GORONTALO;SUMUT;Sulawesi Tengah;Sumatera Utara;2242
GORONTALO;SUMBAR;Sulawesi Tengah;Sumatera Barat;851
GORONTALO;RIAU;Sulawesi Tengah;Riau;364
GORONTALO;JAMBI;Sulawesi Tengah;Jambi;303
GORONTALO;SUMSEL;Sulawesi Tengah;Sumatera Selatan;330
GORONTALO;BENGKULU;Sulawesi Tengah;Bengkulu;22
GORONTALO;LAMPUNG;Sulawesi Tengah;Lampung;544
GORONTALO;BABEL;Sulawesi Tengah;Kep  Bangka Belitung;181
GORONTALO;KEPRI;Sulawesi Tengah;Kepulauan Riau;5
GORONTALO;JAKARTA;Sulawesi Tengah;DKI Jakarta;2660
GORONTALO;JABAR;Sulawesi Tengah;Jawa Barat;5588
GORONTALO;JATENG;Sulawesi Tengah;Jawa Tengah;14117
GORONTALO;YOGYA;Sulawesi Tengah;DI Yogyakarta;1350
GORONTALO;JATIM;Sulawesi Tengah;Jawa Timur;28670
GORONTALO;BANTEN;Sulawesi Tengah;Banten;264
GORONTALO;BALI;Sulawesi Tengah;Bali;34150
GORONTALO;NTB;Sulawesi Tengah;Nusa Tenggara Barat;5404
GORONTALO;NTT;Sulawesi Tengah;Nusa Tenggara Timur;1203
GORONTALO;KALBAR;Sulawesi Tengah;Kalimantan Barat;268
GORONTALO;KALTENG;Sulawesi Tengah;Kalimantan Tengah;177
GORONTALO;KALSEL;Sulawesi Tengah;Kalimantan Selatan;493
GORONTALO;KALTIM;Sulawesi Tengah;Kalimantan Timur;2323
GORONTALO;KALUT;Sulawesi Tengah;Kalimantan Utara;618
GORONTALO;SULUT;Sulawesi Tengah;Sulawesi Utara;12192
GORONTALO;SULTENG;Sulawesi Tengah;Sulawesi Tengah;1223027
GORONTALO;SULSEL;Sulawesi Tengah;Sulawesi Selatan;94285
GORONTALO;SULTENGG;Sulawesi Tengah;Sulawesi Tenggara;7991
GORONTALO;GORONTALO;Sulawesi Tengah;Gorontalo;14623
GORONTALO;SULBARAT;Sulawesi Tengah;Sulawesi Barat;10229
GORONTALO;MALUKU;Sulawesi Tengah;Maluku;584
GORONTALO;MALUT;Sulawesi Tengah;Maluku Utara;898
GORONTALO;PAPBAR;Sulawesi Tengah;Papua Barat;296
GORONTALO;PAPUA;Sulawesi Tengah;Papua;391
SULBARAT;ACEH;Sulawesi Tenggara;Aceh;5
SULBARAT;SUMUT;Sulawesi Tenggara;Sumatera Utara;479
SULBARAT;SUMBAR;Sulawesi Tenggara;Sumatera Barat;331
SULBARAT;RIAU;Sulawesi Tenggara;Riau;613
SULBARAT;JAMBI;Sulawesi Tenggara;Jambi;423
SULBARAT;SUMSEL;Sulawesi Tenggara;Sumatera Selatan;203
SULBARAT;BENGKULU;Sulawesi Tenggara;Bengkulu;NA
SULBARAT;LAMPUNG;Sulawesi Tenggara;Lampung;272
SULBARAT;BABEL;Sulawesi Tenggara;Kep  Bangka Belitung;496
SULBARAT;KEPRI;Sulawesi Tenggara;Kepulauan Riau;775
SULBARAT;JAKARTA;Sulawesi Tenggara;DKI Jakarta;1062
SULBARAT;JABAR;Sulawesi Tenggara;Jawa Barat;11856
SULBARAT;JATENG;Sulawesi Tenggara;Jawa Tengah;10287
SULBARAT;YOGYA;Sulawesi Tenggara;DI Yogyakarta;2616
SULBARAT;JATIM;Sulawesi Tenggara;Jawa Timur;15754
SULBARAT;BANTEN;Sulawesi Tenggara;Banten;NA
SULBARAT;BALI;Sulawesi Tenggara;Bali;13774
SULBARAT;NTB;Sulawesi Tenggara;Nusa Tenggara Barat;2684
SULBARAT;NTT;Sulawesi Tenggara;Nusa Tenggara Timur;1631
SULBARAT;KALBAR;Sulawesi Tenggara;Kalimantan Barat;28
SULBARAT;KALTENG;Sulawesi Tenggara;Kalimantan Tengah;NA
SULBARAT;KALSEL;Sulawesi Tenggara;Kalimantan Selatan;279
SULBARAT;KALTIM;Sulawesi Tenggara;Kalimantan Timur;1936
SULBARAT;KALUT;Sulawesi Tenggara;Kalimantan Utara;232
SULBARAT;SULUT;Sulawesi Tenggara;Sulawesi Utara;1398
SULBARAT;SULTENG;Sulawesi Tenggara;Sulawesi Tengah;5364
SULBARAT;SULSEL;Sulawesi Tenggara;Sulawesi Selatan;132348
SULBARAT;SULTENGG;Sulawesi Tenggara;Sulawesi Tenggara;1021335
SULBARAT;GORONTALO;Sulawesi Tenggara;Gorontalo;596
SULBARAT;SULBARAT;Sulawesi Tenggara;Sulawesi Barat;5480
SULBARAT;MALUKU;Sulawesi Tenggara;Maluku;13456
SULBARAT;MALUT;Sulawesi Tenggara;Maluku Utara;2120
SULBARAT;PAPBAR;Sulawesi Tenggara;Papua Barat;334
SULBARAT;PAPUA;Sulawesi Tenggara;Papua;2208
MALUKU;ACEH;Sulawesi Utara;Aceh;427
MALUKU;SUMUT;Sulawesi Utara;Sumatera Utara;1109
MALUKU;SUMBAR;Sulawesi Utara;Sumatera Barat;214
MALUKU;RIAU;Sulawesi Utara;Riau;1011
MALUKU;JAMBI;Sulawesi Utara;Jambi;NA
MALUKU;SUMSEL;Sulawesi Utara;Sumatera Selatan;463
MALUKU;BENGKULU;Sulawesi Utara;Bengkulu;45
MALUKU;LAMPUNG;Sulawesi Utara;Lampung;NA
MALUKU;BABEL;Sulawesi Utara;Kep  Bangka Belitung;58
MALUKU;KEPRI;Sulawesi Utara;Kepulauan Riau;264
MALUKU;JAKARTA;Sulawesi Utara;DKI Jakarta;5486
MALUKU;JABAR;Sulawesi Utara;Jawa Barat;2728
MALUKU;JATENG;Sulawesi Utara;Jawa Tengah;6473
MALUKU;YOGYA;Sulawesi Utara;DI Yogyakarta;213
MALUKU;JATIM;Sulawesi Utara;Jawa Timur;8500
MALUKU;BANTEN;Sulawesi Utara;Banten;445
MALUKU;BALI;Sulawesi Utara;Bali;1994
MALUKU;NTB;Sulawesi Utara;Nusa Tenggara Barat;161
MALUKU;NTT;Sulawesi Utara;Nusa Tenggara Timur;2646
MALUKU;KALBAR;Sulawesi Utara;Kalimantan Barat;358
MALUKU;KALTENG;Sulawesi Utara;Kalimantan Tengah;201
MALUKU;KALSEL;Sulawesi Utara;Kalimantan Selatan;637
MALUKU;KALTIM;Sulawesi Utara;Kalimantan Timur;2888
MALUKU;KALUT;Sulawesi Utara;Kalimantan Utara;254
MALUKU;SULUT;Sulawesi Utara;Sulawesi Utara;1130387
MALUKU;SULTENG;Sulawesi Utara;Sulawesi Tengah;7843
MALUKU;SULSEL;Sulawesi Utara;Sulawesi Selatan;11873
MALUKU;SULTENGG;Sulawesi Utara;Sulawesi Tenggara;1211
MALUKU;GORONTALO;Sulawesi Utara;Gorontalo;26231
MALUKU;SULBARAT;Sulawesi Utara;Sulawesi Barat;279
MALUKU;MALUKU;Sulawesi Utara;Maluku;3617
MALUKU;MALUT;Sulawesi Utara;Maluku Utara;7599
MALUKU;PAPBAR;Sulawesi Utara;Papua Barat;1445
MALUKU;PAPUA;Sulawesi Utara;Papua;2857
MALUT;ACEH;Sumatera Barat;Aceh;3104
MALUT;SUMUT;Sumatera Barat;Sumatera Utara;41293
MALUT;SUMBAR;Sumatera Barat;Sumatera Barat;2391990
MALUT;RIAU;Sumatera Barat;Riau;24997
MALUT;JAMBI;Sumatera Barat;Jambi;18529
MALUT;SUMSEL;Sumatera Barat;Sumatera Selatan;6378
MALUT;BENGKULU;Sumatera Barat;Bengkulu;3705
MALUT;LAMPUNG;Sumatera Barat;Lampung;5945
MALUT;BABEL;Sumatera Barat;Kep  Bangka Belitung;613
MALUT;KEPRI;Sumatera Barat;Kepulauan Riau;3744
MALUT;JAKARTA;Sumatera Barat;DKI Jakarta;12889
MALUT;JABAR;Sumatera Barat;Jawa Barat;16606
MALUT;JATENG;Sumatera Barat;Jawa Tengah;24870
MALUT;YOGYA;Sumatera Barat;DI Yogyakarta;3908
MALUT;JATIM;Sumatera Barat;Jawa Timur;12156
MALUT;BANTEN;Sumatera Barat;Banten;3117
MALUT;BALI;Sumatera Barat;Bali;281
MALUT;NTB;Sumatera Barat;Nusa Tenggara Barat;359
MALUT;NTT;Sumatera Barat;Nusa Tenggara Timur;176
MALUT;KALBAR;Sumatera Barat;Kalimantan Barat;188
MALUT;KALTENG;Sumatera Barat;Kalimantan Tengah;174
MALUT;KALSEL;Sumatera Barat;Kalimantan Selatan;4
MALUT;KALTIM;Sumatera Barat;Kalimantan Timur;884
MALUT;KALUT;Sumatera Barat;Kalimantan Utara;NA
MALUT;SULUT;Sumatera Barat;Sulawesi Utara;429
MALUT;SULTENG;Sumatera Barat;Sulawesi Tengah;100
MALUT;SULSEL;Sumatera Barat;Sulawesi Selatan;854
MALUT;SULTENGG;Sumatera Barat;Sulawesi Tenggara;49
MALUT;GORONTALO;Sumatera Barat;Gorontalo;10
MALUT;SULBARAT;Sumatera Barat;Sulawesi Barat;NA
MALUT;MALUKU;Sumatera Barat;Maluku;238
MALUT;MALUT;Sumatera Barat;Maluku Utara;NA
MALUT;PAPBAR;Sumatera Barat;Papua Barat;NA
MALUT;PAPUA;Sumatera Barat;Papua;374
PAPBAR;ACEH;Sumatera Selatan;Aceh;3207
PAPBAR;SUMUT;Sumatera Selatan;Sumatera Utara;15985
PAPBAR;SUMBAR;Sumatera Selatan;Sumatera Barat;12983
PAPBAR;RIAU;Sumatera Selatan;Riau;2312
PAPBAR;JAMBI;Sumatera Selatan;Jambi;11913
PAPBAR;SUMSEL;Sumatera Selatan;Sumatera Selatan;3577455
PAPBAR;BENGKULU;Sumatera Selatan;Bengkulu;11631
PAPBAR;LAMPUNG;Sumatera Selatan;Lampung;70801
PAPBAR;BABEL;Sumatera Selatan;Kep  Bangka Belitung;2534
PAPBAR;KEPRI;Sumatera Selatan;Kepulauan Riau;1726
PAPBAR;JAKARTA;Sumatera Selatan;DKI Jakarta;6929
PAPBAR;JABAR;Sumatera Selatan;Jawa Barat;41368
PAPBAR;JATENG;Sumatera Selatan;Jawa Tengah;160325
PAPBAR;YOGYA;Sumatera Selatan;DI Yogyakarta;27634
PAPBAR;JATIM;Sumatera Selatan;Jawa Timur;111437
PAPBAR;BANTEN;Sumatera Selatan;Banten;14564
PAPBAR;BALI;Sumatera Selatan;Bali;5320
PAPBAR;NTB;Sumatera Selatan;Nusa Tenggara Barat;169
PAPBAR;NTT;Sumatera Selatan;Nusa Tenggara Timur;1053
PAPBAR;KALBAR;Sumatera Selatan;Kalimantan Barat;619
PAPBAR;KALTENG;Sumatera Selatan;Kalimantan Tengah;348
PAPBAR;KALSEL;Sumatera Selatan;Kalimantan Selatan;NA
PAPBAR;KALTIM;Sumatera Selatan;Kalimantan Timur;646
PAPBAR;KALUT;Sumatera Selatan;Kalimantan Utara;NA
PAPBAR;SULUT;Sumatera Selatan;Sulawesi Utara;539
PAPBAR;SULTENG;Sumatera Selatan;Sulawesi Tengah;NA
PAPBAR;SULSEL;Sumatera Selatan;Sulawesi Selatan;4529
PAPBAR;SULTENGG;Sumatera Selatan;Sulawesi Tenggara;131
PAPBAR;GORONTALO;Sumatera Selatan;Gorontalo;140
PAPBAR;SULBARAT;Sumatera Selatan;Sulawesi Barat;NA
PAPBAR;MALUKU;Sumatera Selatan;Maluku;428
PAPBAR;MALUT;Sumatera Selatan;Maluku Utara;NA
PAPBAR;PAPBAR;Sumatera Selatan;Papua Barat;NA
PAPBAR;PAPUA;Sumatera Selatan;Papua;NA
PAPUA;ACEH;Sumatera Utara;Aceh;50902
PAPUA;SUMUT;Sumatera Utara;Sumatera Utara;6687178
PAPUA;SUMBAR;Sumatera Utara;Sumatera Barat;37364
PAPUA;RIAU;Sumatera Utara;Riau;25533
PAPUA;JAMBI;Sumatera Utara;Jambi;3565
PAPUA;SUMSEL;Sumatera Utara;Sumatera Selatan;4078
PAPUA;BENGKULU;Sumatera Utara;Bengkulu;885
PAPUA;LAMPUNG;Sumatera Utara;Lampung;3445
PAPUA;BABEL;Sumatera Utara;Kep  Bangka Belitung;322
PAPUA;KEPRI;Sumatera Utara;Kepulauan Riau;4350
PAPUA;JAKARTA;Sumatera Utara;DKI Jakarta;17698
PAPUA;JABAR;Sumatera Utara;Jawa Barat;18771
PAPUA;JATENG;Sumatera Utara;Jawa Tengah;55164
PAPUA;YOGYA;Sumatera Utara;DI Yogyakarta;3854
PAPUA;JATIM;Sumatera Utara;Jawa Timur;21213
PAPUA;BANTEN;Sumatera Utara;Banten;2853
PAPUA;BALI;Sumatera Utara;Bali;920
PAPUA;NTB;Sumatera Utara;Nusa Tenggara Barat;822
PAPUA;NTT;Sumatera Utara;Nusa Tenggara Timur;1717
PAPUA;KALBAR;Sumatera Utara;Kalimantan Barat;522
PAPUA;KALTENG;Sumatera Utara;Kalimantan Tengah;33
PAPUA;KALSEL;Sumatera Utara;Kalimantan Selatan;833
PAPUA;KALTIM;Sumatera Utara;Kalimantan Timur;1052
PAPUA;KALUT;Sumatera Utara;Kalimantan Utara;NA
PAPUA;SULUT;Sumatera Utara;Sulawesi Utara;1052
PAPUA;SULTENG;Sumatera Utara;Sulawesi Tengah;32
PAPUA;SULSEL;Sumatera Utara;Sulawesi Selatan;372
PAPUA;SULTENGG;Sumatera Utara;Sulawesi Tenggara;499
PAPUA;GORONTALO;Sumatera Utara;Gorontalo;NA
PAPUA;SULBARAT;Sumatera Utara;Sulawesi Barat;NA
PAPUA;MALUKU;Sumatera Utara;Maluku;97
PAPUA;MALUT;Sumatera Utara;Maluku Utara;186
PAPUA;PAPBAR;Sumatera Utara;Papua Barat;NA
PAPUA;PAPUA;Sumatera Utara;Papua;495
